logFC	AveExpr	t	P.Value	adj.P.Val	B
Gm21083	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm21655	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm21663	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm21671	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm21680	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm21698	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm21999	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm5862	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm7347	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Gm9758	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Speer4b	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Speer4e	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Speer4f2	1.94053366263409	4.61503773549059	4.30883097841442	0.000928894420569408	0.00744310408628721	-0.847052193919861
Hcfc1	-1.08915569067847	8.52442640107561	-4.30881375531593	0.000928923345384979	0.00744310408628721	-0.847083624277039
Pomt2	0.421324689417975	6.73501629530233	4.30841922273799	0.000929586186637524	0.00744454340246353	-0.847803612811453
Ccdc127	-0.485625355815218	8.98026406895125	-4.30831934538228	0.000929754064956963	0.00744454340246353	-0.847985882882616
Gm14928	-0.69641905670667	10.2041202231483	-4.30756614567659	0.000931021087815273	0.00744947174113354	-0.849360456986739
Gm17709	-0.69641905670667	10.2041202231483	-4.30756614567659	0.000931021087815273	0.00744947174113354	-0.849360456986739
Rab4a	-0.580033469842338	8.16383124549778	-4.30640224753776	0.000932982498226462	0.00746168698266494	-0.851484653792506
Myct1	-0.465807005643674	7.1421114378598	-4.30627315251061	0.000933200313557011	0.00746168698266494	-0.851720269348123
Krtap2-4	0.665427224619116	4.73694231265807	4.30582797999289	0.000933951833818559	0.00746508582165775	-0.852532780450822
Lrrk2	-0.535835143421166	5.89688828094451	-4.30499746827624	0.00093535554140005	0.00747369340347182	-0.854048647742797
Lbx1	-1.30960613412972	8.26506489699311	-4.30442021113668	0.000936332491488388	0.00747888627850383	-0.855102308197292
Cotl1	0.446165906874204	9.17649439695574	4.30386044060575	0.000937280855937914	0.00748384728128081	-0.856124080847614
Gpat3	0.68741542547813	7.43590228754622	4.30128027867018	0.000941665041954228	0.00751622903295263	-0.860834143939492
Rrm1	-0.440486852826023	8.26627085117602	-4.30034918212259	0.000943252359292233	0.00752627179075185	-0.862534007837711
Myh3	-1.24353918447149	6.1274996228569	-4.29793361673004	0.000947383298170531	0.00755659618505884	-0.866944387586204
Piwil1	0.570828574097741	4.82229518395291	4.29711273785052	0.000948791369347207	0.00756518864512968	-0.868443287844785
Myh8	-0.723114966261997	4.96048702769557	-4.29677606651978	0.000949369495069218	0.00756583099337806	-0.869058058059561
Med27	-0.589602666615073	7.3734540253632	-4.29668052380669	0.000949533625633857	0.00756583099337806	-0.869232523381227
Ubr7	-0.470112465714959	7.62764316411895	-4.29597833542942	0.00095074079980419	0.00757281107973606	-0.870514777657616
Shisa6	0.567723059804447	4.20743042255393	4.29549866479171	0.000951566343360184	0.00757497222169223	-0.87139072287125
Zfp281	-0.607415832592479	7.23788537192725	-4.29515630185176	0.00095215602535313	0.00757497222169223	-0.872015938457338
C920006O11Rik	0.585415409310909	5.29576688648008	4.2950888891538	0.000952272180765866	0.00757497222169223	-0.872139047332259
Il1f5	0.480687100023288	6.00648331634398	4.29505120742928	0.000952337114630276	0.00757497222169223	-0.872207861776183
Upk3b	0.404293758667291	5.05674657367519	4.29481245921941	0.000952748636591237	0.00757561050819486	-0.87264386737296
Faim2	0.434676066713889	5.99481968414616	4.29397606444561	0.000954191753297796	0.00758444804115885	-0.874171346646373
Gm6641	-0.532248627388202	9.35618759015159	-4.2918717922074	0.000957832480977267	0.00761074120048232	-0.878014599332659
Cyp2a12	0.444456134079467	5.48276085285645	4.29118725636596	0.000959019933911165	0.00761488466968074	-0.879264928804703
Cyp2a22	0.444456134079467	5.48276085285645	4.29118725636596	0.000959019933911165	0.00761488466968074	-0.879264928804703
Chat	0.531692825333489	4.57788865588393	4.29044518765438	0.000960308909111387	0.00762049501117504	-0.88062039400723
Psma6	0.420499345993568	11.8533169674273	4.29039682460174	0.000960392978056956	0.00762049501117504	-0.880708735921576
Mcfd2	-0.622709225340205	8.85506658463076	-4.28693812475084	0.000966424987746717	0.00766466495693328	-0.887027107869575
Scn4b	-0.637339538290462	10.9342639640204	-4.28682099301727	0.000966629951713992	0.00766466495693328	-0.88724110444497
Bahd1	-0.423672679326051	6.69802462407519	-4.28465936331999	0.000970420583141676	0.00769205472973444	-0.891190575742639
Xpo1	-0.540253692982936	8.73518921964909	-4.28307334298052	0.000973211606913791	0.0077115048603273	-0.894088641007097
Slc35d2	0.579813325932172	5.0837196313667	4.28175480020198	0.000975538255068154	0.00772084277073094	-0.896498135517406
Med26	0.611719826212612	7.08731708848644	4.28157667243616	0.000975853013204485	0.00772084277073094	-0.896823657236428
Nkg7	0.524832594557738	4.76452072765147	4.28153194752113	0.00097593206023192	0.00772084277073094	-0.896905390783927
Mcrip1	0.46432063664202	7.69192889818744	4.28149757484757	0.000975992815160747	0.00772084277073094	-0.896968206023026
Ccnjl	0.406996604436229	5.18342281950809	4.28094841708159	0.00097696400199606	0.00772084277073094	-0.897971793685458
Gba	-0.387675508786936	7.70070847513348	-4.28058724446768	0.000977603281634576	0.00772084277073094	-0.898631853211807
Smyd1	-0.430272063678478	10.5591336302395	-4.28053269484991	0.000977699872692611	0.00772084277073094	-0.898731546200801
1700091H14Rik	1.28644534183882	4.96372414072092	4.2803045440538	0.000978103966538723	0.00772084277073094	-0.89914850969286
Gm21977	1.28644534183882	4.96372414072092	4.2803045440538	0.000978103966538723	0.00772084277073094	-0.89914850969286
Gm8005	1.28644534183882	4.96372414072092	4.2803045440538	0.000978103966538723	0.00772084277073094	-0.89914850969286
Gm8068	1.28644534183882	4.96372414072092	4.2803045440538	0.000978103966538723	0.00772084277073094	-0.89914850969286
Gpa33	0.481747587607952	5.13455006102705	4.27936061471364	0.000979777663109509	0.00772986048816473	-0.900873666319904
Cyp2c55	0.449932982463329	4.55790777181289	4.27927906180524	0.000979922404897217	0.00772986048816473	-0.901022719028082
Gm5530	-0.411030621956866	4.73325928055476	-4.27826259122137	0.000981728315238253	0.00773876701581123	-0.902880555147392
Plscr1	-0.411030621956866	4.73325928055476	-4.27826259122137	0.000981728315238253	0.00773876701581123	-0.902880555147392
Atp6v1e1	0.419257767031342	10.1366802233242	4.27801751139603	0.000982164250753199	0.00773953552247559	-0.903328509876405
Pappa2	0.387368506734716	4.09074124228438	4.27684992028293	0.00098424385383756	0.00775325127439109	-0.905462699403163
Mkln1	-0.47252205626861	9.09644159191164	-4.27579044227744	0.000986134838305791	0.00776547227354574	-0.907399383505267
Zfand6	-0.397249371335313	11.1992175150653	-4.27539747667677	0.000986837168952508	0.00776832784151668	-0.908117735717792
Creb1	-0.597095356152751	8.03199712295038	-4.27487187894855	0.000987777356356897	0.00776861874881255	-0.909078565657087
Taar1	0.477182122180095	4.21331361626937	4.27483485291927	0.000987843623319396	0.00776861874881255	-0.909146252834246
Efcab1	0.483564850066481	5.54223560497405	4.2746793924287	0.000988121907361779	0.00776861874881255	-0.90943045109889
AI507597	0.588898081861306	4.03113439601875	4.27449675178778	0.000988448949191929	0.00776861874881255	-0.909764340431281
Tcf7l2	0.489836008153974	5.36447682451185	4.27442765653478	0.000988572702424546	0.00776861874881255	-0.909890655776121
Vash2	-0.553615093818822	5.56353330059711	-4.27323901028062	0.000990704141819653	0.00778269402787078	-0.912063729234818
4933433H22Rik	0.43643723750057	4.58073919284876	4.27172010495711	0.000993434711158787	0.00780146462045987	-0.914840770561564
Lcp1	-0.528549891857785	5.68928808807706	-4.27109887228907	0.000994553756892121	0.0078075713397216	-0.915976642841701
Eef2k	-0.909023091871312	7.89248526022908	-4.27065058657211	0.000995362077807582	0.00781070346034549	-0.916796318222815
Stat6	-0.523268131427966	7.02338438573068	-4.27049884169972	0.000995635848649078	0.00781070346034549	-0.917073782845331
Cyp2b13	0.499231243169339	5.26843545820192	4.2696282569756	0.000997208022027964	0.00782035426877074	-0.91866568320345
Pou2f3	0.384892093481097	6.54661254351444	4.26892131061519	0.000998486573038807	0.0078276965897331	-0.91995841563615
Slc38a4	-0.662774855078974	9.23120461034587	-4.2661190461865	0.00100357132626107	0.00786486260758678	-0.925083131935502
Ldhb	-0.40226705517875	11.4167547325803	-4.2656603385249	0.00100440620612588	0.00786830309676947	-0.925922074970094
F7	0.452611734986072	4.73608199456756	4.26548559015549	0.00100472444925773	0.00786830309676947	-0.926241682167624
Tpst2	-0.467320876213779	7.66338099571546	-4.26512246403317	0.00100538609026978	0.00786830309676947	-0.926905833124297
Zim3	0.542611191936708	5.39814355017203	4.26512216326338	0.00100538663847999	0.00786830309676947	-0.926906383231731
Gm42697	0.514147776281566	4.18226917103602	4.26440147721604	0.00100670111436272	0.00787589499940014	-0.928224540710911
Sema3e	0.366249194277269	4.41120787191793	4.26335396110182	0.0010086148734566	0.00788816857941364	-0.930140566035699
4930453L07Rik	0.450373647891665	4.53140637402597	4.26281674014368	0.00100959780840138	0.00789315647265732	-0.93112324307471
Cd72	0.407649767039534	4.80700676848849	4.26079703466334	0.00101330206770133	0.00791940932474166	-0.934817897604717
Epp13	0.370831093939776	4.69201261536151	4.25879606304646	0.001016985831053	0.00794278772899559	-0.938478651898367
Tmem179b	-0.454018291815838	7.12914590993151	-4.25879486609481	0.00101698803876592	0.00794278772899559	-0.938480841817483
Klf17	0.586464918200068	4.56055619961469	4.25799436254624	0.00101846563517494	0.00795161220388544	-0.939945456744927
Il31ra	0.506768833505988	5.53531912142904	4.25777910011011	0.00101886335249732	0.0079520024385354	-0.940339314590088
Tex47	0.484233870330251	4.50423266639098	4.25706547491984	0.00102018299048523	0.00795958533825187	-0.941645039007629
2410002F23Rik	-0.595322187122478	6.25121860383129	-4.25463240592757	0.00102469553157484	0.0079920659672761	-0.946097190902122
Zkscan7	-0.446608415655701	4.17507977303369	-4.25410826752474	0.00102567033491705	0.00799557412672378	-0.947056356580067
Abca4	0.479594686510507	5.93305425327762	4.25401461774388	0.00102584460765295	0.00799557412672378	-0.947227736965164
Lig4	-0.851233639765622	6.46195543875969	-4.2535316219941	0.00102674390005142	0.00799865297190402	-0.948111638544158
Lrr1	0.355338335043396	6.40988048197569	4.25326300241511	0.00102724439703661	0.00799865297190402	-0.948603232360437
Ralbp1	-0.494485744984042	8.71951579310528	-4.25306658804651	0.00102761051961007	0.00799865297190402	-0.94896268943986
Mtf1	-0.750968710772751	7.75195318469631	-4.25305145805918	0.00102763872798032	0.00799865297190402	-0.948990378909826
Ado	-0.556395393112101	8.2582117471577	-4.25262400777502	0.00102843599786485	0.00800213487552684	-0.949772666574515
F2rl1	0.682733608787863	5.10455343292319	4.25180617483172	0.0010299631831047	0.00801093774650571	-0.95126944996932
Gm43303	0.534375724369462	4.39543257355567	4.25164310711449	0.00103026796888549	0.00801093774650571	-0.951567900918363
Slc34a2	0.546134968009756	6.40666684984128	4.25037254414065	0.00103264594292087	0.00802669864810147	-0.953893402686975
Arrdc1	0.497279026737721	8.35598625063181	4.24911525905114	0.00103500465337903	0.00804184772746068	-0.956194746805855
Olfr747	0.536032055285055	3.8421135661245	4.24877184167306	0.0010356498844399	0.00804184772746068	-0.956823365584667
Olfr749	0.536032055285055	3.8421135661245	4.24877184167306	0.0010356498844399	0.00804184772746068	-0.956823365584667
Ier2	-0.901019378836491	6.14313674757968	-4.24807791642854	0.00103695493818759	0.00804924831176977	-0.958093614881055
Gm12543	-0.697560398334779	8.5742537154414	-4.24510846582518	0.00104255877091948	0.00808725711444598	-0.963529770282114
Snx2	-0.697560398334779	8.5742537154414	-4.24510846582518	0.00104255877091948	0.00808725711444598	-0.963529770282114
Col11a1	-0.763634862000947	4.71269822882067	-4.24395710553072	0.00104473998937845	0.0081014289851158	-0.965637773905355
Siae	-0.77064823630897	6.37168547786519	-4.24299729399601	0.00104656193022842	0.00811280617642832	-0.967395166346792
Gm12534	0.426775006070057	3.84488383649247	4.24241627255788	0.00104766643711046	0.00811586588206029	-0.968459043516128
Gm43822	0.426775006070057	3.84488383649247	4.24241627255788	0.00104766643711046	0.00811586588206029	-0.968459043516128
Plekho2	0.470331978670691	6.58412456878436	4.2418883513877	0.00104867104672226	0.00812050018666833	-0.969425718118651
Inava	0.510037384805968	6.52270294765912	4.24172879043642	0.00104897487980664	0.00812050018666833	-0.969717894577274
Rchy1	-0.544450456814035	9.51118522980229	-4.24082804080999	0.00105069177888637	0.00813103878158154	-0.971367325230809
A930006K02Rik	0.469817441645172	4.20041480718175	4.24048555216257	0.00105134535107884	0.00813334421125534	-0.971994501291537
1700003E16Rik	0.623626239843263	8.00528437456682	4.24020234978401	0.00105188610455688	0.0081347755965528	-0.972513118461186
Gm9770	-0.645957668480789	7.38454755078695	-4.23979269352923	0.00105266882097751	0.00813807660517704	-0.973263318362799
Ralgapb	-0.763724298990737	7.85562324042669	-4.23770124000924	0.00105667428548334	0.0081662817034245	-0.977093614804511
9430069I07Rik	0.425723209692661	4.26686567145888	4.23701847949031	0.001057985288668	0.00817127804080129	-0.978344110550858
Pttg1ip	0.556124293760984	8.81382966211678	4.23699238214073	0.00105803543286744	0.00817127804080129	-0.978391909438663
Pde6d	-0.69811720183608	8.0935361709287	-4.23621283440626	0.00105953441169145	0.00818009214266035	-0.979819726940439
Cdv3-ps	-0.745647663366149	5.88471943085617	-4.23576680308284	0.00106039306484825	0.00818395835536608	-0.980636701292136
0610010K14Rik	-0.659325733227158	6.78492811953851	-4.23539926704923	0.00106110114760952	0.00818666027109805	-0.98130991300515
Inka2	0.508030139931765	5.68899144663912	4.23490345505463	0.00106205713711416	0.00819127238162783	-0.982218105631142
Dennd4c	-0.63672531865239	8.61659577904918	-4.23350538232671	0.00106475759954179	0.00820933135074907	-0.984779113310464
Elf3	0.402865035841754	6.26987435240795	4.23313830217807	0.0010654678129469	0.00821187755255517	-0.985451564560472
Gm12446	0.404816922998895	4.56341018404429	4.2329635741986	0.00106580604232918	0.00821187755255517	-0.985771651626096
Ubac1	-0.333457434518561	11.4829988949072	-4.23250235560129	0.00106669937867884	0.00821262726820169	-0.986616578734906
Hnf1a	0.542427272496439	4.56311141833822	4.23235759943633	0.00106697991709397	0.00821262726820169	-0.9868817680035
Dop1b	-1.16712702304397	6.96370660577559	-4.2323571737175	0.00106698074225237	0.00821262726820169	-0.986882547911322
Cd300lg	-0.551076895724022	6.34307648313214	-4.2319420239209	0.00106778572905962	0.00821605789102808	-0.987643101231498
Gm23547	-0.427732019061792	10.3835682406699	-4.23045579804523	0.00107067271191755	0.00823059095061649	-0.990365989699266
Mir5136	0.489293352607065	5.45972357606357	4.23036084229376	0.00107085743675702	0.00823059095061649	-0.990539963196903
Snora57	0.489293352607065	5.45972357606357	4.23036084229376	0.00107085743675702	0.00823059095061649	-0.990539963196903
Gm4202	-1.03709338844161	7.55300785815606	-4.23012529210291	0.00107131581317211	0.00823059095061649	-0.990971530751441
Gm13651	-0.439938951349848	6.73448047768246	-4.22985913336252	0.00107183399732971	0.00823059095061649	-0.991459184291071
Prpsap2	-0.439938951349848	6.73448047768246	-4.22985913336252	0.00107183399732971	0.00823059095061649	-0.991459184291071
